CountyID,DiseaseR,NOmean,NO2mean,NOxmean,O3mean,PM1mean
7140,5.4,0.5860612358561644,6.553754648554794,7.173563946962899,71.03276611378824,10.772350332438926
12051,5.4,11.510985159817354,19.095638984018265,36.68441295662101,48.830965182648406,18.850976883561643
15082,5.4,2.2598275664083904,11.968883288527397,15.27259564658676,49.55149034703939,16.440307683238586
16053,5.4,4.53957748733847,16.198489254364155,21.42033635950742,44.49606398585788,15.169831983436072
5512,5.3,9.943512442922374,24.911911586757995,39.70049355022831,36.68296952054795,20.608195947488586
5170,5.3,6.882842066210046,21.76297385844749,31.132892636986302,41.976107305936075,18.182844121004567
6632,5.3,3.00468486399629,12.110601439715184,16.617998903225743,50.86598824537472,17.553453373396113
7319,5.3,13.280871483276256,27.05288277576998,47.41617537507991,39.62105147723288,21.55210454007762
7334,5.2,5.789857608807648,17.97445031135388,26.851922377563927,46.23404662160845,17.3074890992734
7134,5.2,1.080801079910388,5.217788434055936,6.874958894085617,65.93284336027283,9.2373166013379
7211,5.2,14.372729922586187,24.172077154789953,46.2094943996738,39.134227330422945,17.27342930132192
12063,5.2,2.23948401826484,10.612276826484017,14.034164954337896,48.770143835616445,17.13355308219178
15003,5.2,15.700274173001523,26.51055372315449,50.142736157353504,45.71797311797945,20.034040186151064
15088,5.2,2.1846399772888128,12.63139013085902,15.83861709847831,49.31849676392694,15.949898598801374
12061,5.1,4.4479666095890416,12.36139897260274,19.15654537671233,49.97788356164383,16.40977625570776
12062,5.1,3.011796803652968,11.67456107305936,16.27659703196347,49.43712728310503,18.551892694063927
13075,5.0,0.7529965753424658,6.5643892694063934,7.635856164383562,50.905198059360735,17.09782876712329
12073,5.0,2.155648401826484,8.232719178082192,11.526535388127854,50.45218207762557,15.59523116438356
14522,5.0,7.313912328767123,15.083302083333335,26.258959360730593,68.8397294520548,12.34119925799087
14625,5.0,4.639931621004565,14.022081278538812,21.11190479452055,51.51363418949772,16.655916152968036
6411,4.9,32.33653293064155,37.58680309825799,87.14997341217209,39.92497187134533,19.221845531565638
14521,4.8,11.291637899543378,18.658413356164385,35.91203881278539,63.68222041476408,11.97868267694064
14626,4.8,10.035594691780823,14.467378025114158,29.801771917808214,52.28559557648401,18.250433751902587
9775,4.7,14.60845209230993,29.79129159842466,52.204327706379,40.733169178247714,17.84694670136701
15085,4.7,1.6886244101649543,8.556669897664241,10.973020997857734,57.49472232765953,13.91297107598364
8315,4.6,2.8753475161238584,10.674109349351598,2.3560051369863015,66.63343179223745,11.02771805352283
9188,4.6,1.1649519758875568,7.149835985285959,8.986762223286531,61.50334164785216,12.086576262172947
13072,4.6,1.2561872146118722,8.439577625570776,10.155376712328767,50.84580783866058,15.459468417047185
15091,4.6,20.104748707491147,20.169112306743152,50.54338580669777,49.4450061252871,18.40428685480594
12071,4.5,2.2471113013698627,9.452457191780821,12.886057077625571,50.036249999999995,18.622294520547943
9189,4.4,8.334260951360159,17.606699568181508,30.42783555965525,45.273174211097604,15.855972815438928
15081,4.4,0.9111282242385846,6.319499050273972,7.635996662123287,41.80116984990411,13.056416505821918
13076,4.3,0.7928767123287672,6.00925799086758,7.092123287671233,49.090040525114155,17.741049657534248
13073,4.3,4.007779870624049,9.056207382039574,15.12661377473364,54.531740296803655,15.737683789954339
12053,4.3,15.84076826484018,22.3799446347032,46.57923801369863,52.16276883561643,20.164185787671236
12070,4.2,1.6475970319634703,8.575806506849315,11.093331621004564,52.4582848173516,15.752074200913244
16064,4.2,16.38150601913585,20.293349202753422,44.0685378488867,44.18115011923174,18.292423163111017
8415,4.1,33.04870814307458,30.19738203957382,8.170629304619862,58.77794235159817,13.543176369863016
13071,4.0,4.454252283105023,12.64709474885845,19.351809360730595,54.45905194063928,16.81944520547945
